name,school_type,address,campus_kind
양일고등학교,일반고등학교,경기도 양평군 양평읍 관문2길 9,-
양지고등학교,일반고등학교,경기도 안산시 단원구 화정천동로 50,-
양평전자과학고등학교,특성화고등학교,경기도 양평군 양서면 대심상심길 13,-
양평고등학교,일반고등학교,경기도 양평군 양평읍 양근로 260,-
여강고등학교,일반고등학교,경기도 여주시 북내면 여강로 337-8,-
여주고등학교,일반고등학교,경기도 여주시 세종로 254-58,-
세종고등학교,일반고등학교,경기도 여주시 청심로 221,-
여주자영농업고등학교,특성화고등학교,경기도 여주시 능서면 농도원1길 78-1,-
여주제일고등학교,일반고등학교,경기도 여주시 가남읍 여주남로 1155-11,-
연천고등학교,일반고등학교,경기도 연천군 연천읍 연천로336번길 13,-
영덕고등학교,일반고등학교,경기도 수원시 영통구 매영로 334,-
분당영덕여자고등학교,일반고등학교,경기도 성남시 분당구 판교로592번길 13,-
영복여자고등학교,일반고등학교,경기도 수원시 팔달구 장안로7번길 49-1,-
영북고등학교,특성화고등학교,경기도 포천시 영북면 영북로 136,-
영생고등학교,일반고등학교,경기도 수원시 장안구 서부로2198번길 22,-
동국대학교사범대학부속영석고등학교,일반고등학교,경기도 의정부시 시민로 363,-
영신여자고등학교,일반고등학교,경기도 수원시 권선구 삼천병마로1566번길 30,-
오산고등학교,일반고등학교,경기도 오산시 청학로 43,-
오산정보고등학교,특성화고등학교,경기도 오산시 청학로5번길 20,-
용문고등학교,일반고등학교,경기도 양평군 용문면 용문로 437,-
용인고등학교,일반고등학교,경기도 용인시 처인구 금학로253번길 20-21,-
용인바이오고등학교,특성화고등학교,경기도 용인시 처인구 이동면 경기동로687번길 28-14,-
덕영고등학교,특성화고등학교,경기도 용인시 처인구 고림로74번길 15,-
용호고등학교,일반고등학교,경기도 군포시 용호2로 10,-
우성고등학교,일반고등학교,경기도 의왕시 오전로 37,-
원곡고등학교,일반고등학교,경기도 안산시 단원구 화랑로 15,-
원미고등학교,일반고등학교,경기도 부천시 원미구 옥산로 48,-
원종고등학교,일반고등학교,경기도 부천시 오정구 소사로 807번길 68,-
유신고등학교,일반고등학교,경기도 수원시 팔달구 월드컵로 216,-
율곡고등학교,일반고등학교,경기도 파주시 법원읍 사임당로 905,-
율면고등학교,일반고등학교,경기도 이천시 율면 고당로 48,-
은행고등학교,일반고등학교,경기도 시흥시 은행고길 85,-
은혜고등학교,일반고등학교,경기도 평택시 장안웃길 66,-
의정부고등학교,일반고등학교,경기도 의정부시 녹양로 29,-
의정부공업고등학교,특성화고등학교,경기도 의정부시 가능로 57,-
의정부여자고등학교,일반고등학교,경기도 의정부시 신흥로365번길 10,-
이매고등학교,일반고등학교,경기도 성남시 분당구 탄천로 1,-
이천고등학교,일반고등학교,경기도 이천시 아리역로16번길 1,-
이천제일고등학교,일반고등학교,경기도 이천시 애련정로 26,-
이천양정여자고등학교,일반고등학교,경기도 이천시 영창로 119,-
다산고등학교,일반고등학교,경기도 이천시 경충대로 2856,-
이포고등학교,일반고등학교,경기도 여주시 흥천면 이여로 1075,-
인창고등학교,일반고등학교,경기도 구리시 왕숙천로 339,-
일동고등학교,일반고등학교,경기도 포천시 일동면 화동로1079번길 28,-
일산고등학교,특성화고등학교,경기도 고양시 일산서구 원일로 53,-
일산대진고등학교,일반고등학교,경기도 고양시 일산서구 대산로 246,-
일산동고등학교,일반고등학교,경기도 고양시 일산서구 탄현로 100,-
일산국제컨벤션고등학교,특성화고등학교,경기도 고양시 일산서구 고봉로 133,-
일죽고등학교,특성화고등학교,경기도 안성시 서동대로 7446 ,-
장곡고등학교,일반고등학교,경기도 시흥시 장곡로70번길 8,-
장안고등학교,일반고등학교,경기도 수원시 장안구 대평로52번길 12,-
부원고등학교,일반고등학교,경기도 이천시 장호원읍 서동대로 8857,-
장호원고등학교,일반고등학교,경기도 이천시 장호원읍 샘재로 27-37,-
저동고등학교,일반고등학교,경기도 고양시 일산동구 무궁화로 165,-
적성융합고등학교,특성화고등학교,경기도 파주시 적성면 솥뒤로33번길 60,-
전곡고등학교,일반고등학교,경기도 연천군 전곡읍 전은길 9-89,-
점동고등학교,일반고등학교,경기도 여주시 점동면 청안로 152,-
정명고등학교,일반고등학교,경기도 부천시 소사구 심곡로 100,-
경기경영고등학교,특성화고등학교,경기도 부천시 심곡로 100,-
정발고등학교,일반고등학교,경기도 고양시 일산동구 정발산로 185,-
정왕고등학교,일반고등학교,경기도 시흥시 정왕대로118번길 13,-
조종고등학교,일반고등학교,경기도 가평군 조종면 연등윗길 22,-
주엽고등학교,일반고등학교,경기도 고양시 일산서구 킨텍스로 341,-
경기영상과학고등학교,특성화고등학교,경기도 고양시 일산서구 강선로 8,-
죽산고등학교,일반고등학교,경기도 안성시 죽산면 죽산향교길 54-40,-
죽전고등학교,일반고등학교,경기도 용인시 수지구 용구대로2771번길 23,-
중산고등학교,일반고등학교,경기도 고양시 일산동구 중산로 290,-
중원고등학교,일반고등학교,경기도 부천시 도약로 111,-
중흥고등학교,일반고등학교,경기도 부천시 계남로 171,-
지평고등학교,일반고등학교,경기도 양평군 지평면 지평로 418,-
진건고등학교,일반고등학교,경기도 남양주시 진건읍 진건오남로 369-1,-
진성고등학교,일반고등학교,경기도 광명시 철망산로 84,-
진위고등학교,일반고등학교,경기도 평택시 진위면 진위서로 47,-
경기관광고등학교,특성화고등학교,경기도 여주시 대신면 여양로 1416,-
창현고등학교,일반고등학교,경기도 수원시 팔달구 월드컵로 216-1,-
청담고등학교,특성화고등학교,경기도 평택시 팽성읍 팽성송화로 192,-
청명고등학교,일반고등학교,경기도 수원시 영통구 영통로 466,-
청운고등학교,일반고등학교,경기도 양평군 청운면 청운로 28,-
청평고등학교,일반고등학교,경기도 가평군 청평면 강변나루로40번길 23,-
청학고등학교,일반고등학교,경기도 남양주시 별내면 청학로68번길 47,-
초지고등학교,일반고등학교,경기도 안산시 단원구 광덕1로 13,-
충현고등학교,일반고등학교,경기도 광명시 오리로348번길 62,-
태광고등학교,일반고등학교,경기도 평택시 탄현1로 155,-
태성고등학교,일반고등학교,경기도 용인시 처인구 백옥대로 1059-2,-
태원고등학교,일반고등학교,경기도 성남시 분당구 성남대로 822,-
태장고등학교,일반고등학교,경기도 수원시 영통구 영통로 250,-
토평고등학교,일반고등학교,경기도 구리시 장자대로111번길 41,-
통진고등학교,일반고등학교,경기도 김포시 통진읍 김포대로 2165,-
퇴계원고등학교,일반고등학교,경기도 남양주시 퇴계원읍 퇴계원로 ,-
세경고등학교,특성화고등학교,경기도 파주시 파주읍 술이홀로 379,-
정목고등학교,일반고등학교,경기도 파주시 월롱면 함영골길 10,-
파주고등학교,일반고등학교,경기도 파주시 문산읍 독산로31번길 39,-
수원하이텍고등학교,특수목적고등학교,경기도 수원시 영통구 청명북로 56(영통동),-
평촌고등학교,일반고등학교,경기도 안양시 동안구 동안로 80,-
평촌과학기술고등학교,특성화고등학교,경기도 안양시 동안구 갈산로 16,-
평촌경영고등학교,특성화고등학교,경기도 안양시 동안구 학의로 186,-
평택고등학교,일반고등학교,경기도 평택시 평택2로 101,-
평택마이스터고등학교,특수목적고등학교,경기도 평택시 중앙1로 61,-
평택여자고등학교,일반고등학교,경기도 평택시 영신로 220,-
포천고등학교,일반고등학교,경기도 포천시 원모루로 40,-
포천일고등학교,일반고등학교,경기도 포천시 군내면 청군로 3426,-
풍덕고등학교,일반고등학교,경기도 용인시 수지구 정평로13번길 5,-
풍생고등학교,일반고등학교,경기도 성남시 수정구 산성대로 111,-
하남고등학교,일반고등학교,경기도 하남시 미사강변남로 39,-
하남경영고등학교,특성화고등학교,경기도 하남시 대청로116번길 11,-
하성고등학교,일반고등학교,경기도 김포시 하성면 애기봉로806번길 30,-
한광고등학교,일반고등학교,경기도 평택시 중앙1로 115,-
한광여자고등학교,일반고등학교,경기도 평택시 중앙1로 115,-
한국관광고등학교,특성화고등학교,경기도 평택시 고덕면 고덕북로 185,-
한국도예고등학교,특성화고등학교,경기도 이천시 신둔면 둔터로 61,-
한국디지털미디어고등학교,특성화고등학교,경기도 안산시 단원구 사세충열로 94,-
한국애니메이션고등학교,특성화고등학교,경기도 하남시 검단산로 223,-
한국조리과학고등학교,특성화고등학교,경기도 시흥시 금오로 640,-
한솔고등학교,일반고등학교,경기도 성남시 분당구 내정로 70,-
경기자동차과학고등학교,특성화고등학교,경기도 시흥시 금오로 103,-
함현고등학교,자율고등학교,경기도 시흥시 역전로 463,-
행신고등학교,일반고등학교,경기도 고양시 덕양구 소만로 36,-
호원고등학교,일반고등학교,경기도 의정부시 망월로 56,-
화성고등학교,일반고등학교,경기도 화성시 만세구 향남읍 장짐길 4,-
화수고등학교,일반고등학교,경기도 고양시 덕양구 화수로 51,-
화정고등학교,일반고등학교,경기도 고양시 덕양구 화정로 17,-
화홍고등학교,일반고등학교,경기도 수원시 권선구 세권로 331,-
효명고등학교,일반고등학교,경기도 평택시 송탄로 51,-
효성고등학교,일반고등학교,경기도 성남시 수정구 심곡로 16,-
