name,address,src_lat,src_lon,kakao_lat,kakao_lon,diff_km,status,detail
울산여자상업고등학교,울산광역시 남구 두왕로 304,35.5266494,129.3104488,35.5290341630246,129.309887318337,0.27,match,
울산예술고등학교,울산광역시 울주군 웅촌면 웅촌로 621-6,35.4846911,129.2173046,35.4818641003249,129.216273775095,0.328,minor,
울산제일고등학교,울산광역시 남구 남부순환도로 107,35.5152611,129.3142662,35.541704301564,129.267836747462,5.128,mismatch,
울산중앙고등학교,울산광역시 중구 난곡로 33,35.5529058,129.2851159,35.556094743725,129.284449574972,0.36,minor,
울산가온고등학교,울산광역시 중구 내황2길 33,35.5531075,129.3449595,35.5545841596542,129.344176055856,0.179,match,
울산에너지고등학교,울산광역시 북구 화동2길 28,35.5894625,129.368415,35.5900355976062,129.369720889131,0.134,match,
학성고등학교,울산광역시 남구 문수로 436,35.5331965,129.3023594,35.5316043971898,129.300352883488,0.254,match,
학성여자고등학교,울산광역시 중구 화합로 466,35.566628,129.3348916,35.5666323527702,129.334944631328,0.005,match,
현대고등학교,울산광역시 동구 봉수로 455,35.4935565,129.4136365,35.5252196071778,129.421668599861,3.595,mismatch,
현대공업고등학교,울산광역시 동구 미포로 122,35.537215,129.43144,35.5386683700673,129.430888661807,0.169,match,
현대청운고등학교,울산광역시 동구 방어진순환도로 1077,35.535716,129.4301564,35.5365585370624,129.428097414253,0.209,match,
화암고등학교,울산광역시 동구 화암7길 55,35.4783529,129.4134624,35.4769809986144,129.409584986067,0.383,minor,
울산애니원고등학교,울산광역시 중구 성안11길 21,35.5777711,129.321348,35.578717578477,129.321113348039,0.107,match,
함월고등학교,울산광역시 중구 종가3길 25,35.5607347,129.2967276,35.5614464511021,129.297090725078,0.086,match,
다운고등학교,울산광역시 중구 다운로 180,35.5664156,129.2702987,35.5664888229178,129.27060962803,0.029,match,
울산과학고등학교,울산광역시 울주군 상북면 도동신리로,35.591443,129.093649,35.5965761500301,129.099705228232,0.791,minor,
남목고등학교,울산광역시 동구 방어진순환도로 1200,35.535716,129.4301564,35.5380104249407,129.41875170715,1.063,mismatch,
삼산고등학교,울산광역시 남구 돋질로339번길 13,35.545689,129.3422733,35.5453242005188,129.340856547773,0.134,match,
대현고등학교,울산광역시 남구 수암로 164,35.5320138,129.3084499,35.5261401471467,129.324338927099,1.579,mismatch,
신선여자고등학교,울산광역시 남구 수암로178번길 14,35.5260945,129.3267601,35.5250618516762,129.325945722297,0.136,match,
무거고등학교,울산광역시 남구 대학로1번길 17-28,35.536549,129.2516373,35.5362547813264,129.250418684678,0.115,match,
문현고등학교,울산광역시 동구 화잠7길 25,35.4828464,129.4104452,35.4823956491806,129.409180439085,0.125,match,
호계고등학교,울산광역시 북구 동대11길 31,35.6302644,129.35573,35.6305407724359,129.355371397941,0.045,match,
범서고등학교,울산광역시 울주군 범서읍 대리로 69,35.5638324,129.2487677,35.5697909247159,129.249324677913,0.664,minor,
달천고등학교,울산광역시 북구 달천철장길 23,35.6317737,129.3287773,35.6318782968714,129.32875472954,0.012,match,
울산외국어고등학교,울산광역시 북구 중산동로 32-46,35.6584783,129.3542612,35.6588124221124,129.355083353889,0.083,match,
울산강남고등학교,울산광역시 남구 팔등로 115,35.5476591,129.3217312,35.5469980885806,129.318734685227,0.281,match,
화봉고등학교,울산광역시 북구 화동로 47,35.5935544,129.3698353,35.5952995328702,129.370021405871,0.195,match,
매곡고등학교,울산광역시 북구 매산로 45,35.6445911,129.3592927,35.6448139451953,129.359528696398,0.033,match,
천상고등학교,울산광역시 울주군 범서읍 당앞로 96,35.5701992,129.2266437,35.5656463735796,129.222112145286,0.651,minor,
울산스포츠과학고등학교,울산광역시 북구 산음3길 16,35.6234174,129.4326421,35.6237505884655,129.431301377001,0.127,match,
약사고등학교,울산광역시 중구 종가로 560,35.5735171,129.3359868,35.5735453599089,129.335998411313,0.003,match,
온산고등학교,울산광역시 울주군 온산읍 명봉거남로 76,35.4505742,129.3177505,35.4390149028479,129.317936220991,1.285,mismatch,
강동고등학교,울산광역시 북구 화암4길 8,35.6337572,129.4345171,35.6327591496505,129.435201979743,0.127,match,
세종대성고등학교,세종특별자치시  다솜로 22,36.4965689,127.2557369,36.4971332747623,127.254676040658,0.114,match,
세종여자고등학교,세종특별자치시  조치원읍 봉산로 16,36.6070946,127.2874378,36.6079087062266,127.287907560703,0.1,match,
한솔고등학교,세종특별자치시  누리로 34,36.4784853,127.25279,36.478425979579,127.252804760003,0.007,match,
세종미래고등학교,세종특별자치시  부강면 문곡달미길  6,36.5247704,127.386707,36.5267881565509,127.381892559845,0.485,minor,
세종고등학교,세종특별자치시  조치원읍 조치원중고길 10,36.6106186,127.2994717,36.6113262952373,127.298986959584,0.09,match,
아름고등학교,세종특별자치시  달빛1로 151,36.5129761,127.2451802,36.5130098376947,127.245250101924,0.007,match,
도담고등학교,세종특별자치시  보듬4로 41,36.5138546,127.2669616,36.5142071562906,127.263444559783,0.317,minor,
세종국제고등학교,세종특별자치시  달빛1로 251,36.5215686,127.2468733,36.5217937137029,127.247139573034,0.035,match,
종촌고등학교,세종특별자치시  달빛1로 60,36.5044633,127.245906,36.5046306845716,127.245837828462,0.02,match,
고운고등학교,세종특별자치시  마음안로 93,36.5127874,127.2334209,36.5102290381123,127.233077949258,0.286,match,
세종예술고등학교,세종특별자치시  중앙공원서로 60,36.4904327,127.269207,36.4905276705166,127.269103710319,0.014,match,
세종과학예술영재학교,세종특별자치시  달빛1로 265,36.5227556,127.2487042,36.5228984394094,127.249130805954,0.041,match,
양지고등학교,세종특별자치시  갈매로 518,36.5095213,127.2688868,36.5095768597276,127.269291537392,0.037,match,
두루고등학교,세종특별자치시  마음안1로 53,36.5181541,127.2297755,36.5162699908084,127.227394206755,0.299,match,
소담고등학교,세종특별자치시,36.4799999,127.289,36.4800649113757,127.289195324698,0.019,match,
보람고등학교,세종특별자치시  한누리대로 2176,36.4775597,127.2841624,36.4776410737343,127.284089974194,0.011,match,
새롬고등학교,세종특별자치시  새롬서로 68,36.4861791,127.2491117,36.4865929854467,127.249125659458,0.046,match,
반곡고등학교,세종특별자치시  시청대로 566,36.4964145,127.3168448,36.4967469566018,127.316627440081,0.042,match,
다정고등학교,세종특별자치시  다정남로 15,36.4934243,127.2421056,36.4934915056656,127.242042190907,0.009,match,
세종장영실고등학교,세종특별자치시  금남면 금남구즉로 196,36.4770698,127.2996551,36.4775850770721,127.299545051452,0.058,match,
해밀고등학교,세종특별자치시 해밀2로 36,36.5269238,127.2702813,36.527473133734,127.270280871511,0.061,match,
세종캠퍼스고등학교,세종특별자치시 산울3로 140,36.5338082,127.2622858,36.534824377915,127.26521528841,0.285,match,
가평고등학교,경기도 가평군 가평읍 호반로 2601,37.8180466,127.5129206,37.8182842898606,127.513085528699,0.03,match,
경기과학고등학교,경기도 수원시 장안구 수일로 135,37.3112513,126.9938408,37.308795986874,127.006408542503,1.145,mismatch,
경기체육고등학교,경기도 수원시 장안구 상률로 106,37.305825,126.9781573,37.3040138873756,126.978691806414,0.207,match,
경민고등학교,경기도 의정부시 서부로 545,37.7460695,127.0273285,37.746124313263,127.025131506194,0.193,match,
경민비즈니스고등학교,경기도 의정부시 서부로 545,37.7460695,127.0273285,37.746124313263,127.025131506194,0.193,match,
경민IT고등학교,경기도 의정부시 서부로 545,37.7460695,127.0273285,37.746124313263,127.025131506194,0.193,match,
경안고등학교,경기도 안산시 단원구 당곡로 93,37.321189,126.8336427,37.325190934122,126.834927209555,0.459,minor,
경일고등학교,경기도 안산시 단원구 석수로 131,37.3475831,126.8051016,37.3479491508622,126.804970582527,0.042,match,
계남고등학교,경기도 부천시 원미구 부흥로 261,37.4960909,126.7717223,37.4964369790744,126.772530512305,0.081,match,
계원예술고등학교,경기도 성남시 분당구 불정로 100,37.3590458,127.1160685,37.3583619161056,127.115506089721,0.091,match,
고양외국어고등학교,경기도 고양시 덕양구 통일로 820,37.69063,126.860092,37.6905275269194,126.859278712864,0.072,match,
고양고등학교,경기도 고양시 덕양구 삼송로 171,37.6530899,126.8922871,37.6542209546964,126.890839614115,0.179,match,
고잔고등학교,경기도 안산시 단원구 광덕2로 222,37.3085839,126.8352624,37.3087874891433,126.835345815819,0.024,match,
과천고등학교,경기도 과천시 꿈보람길 26,37.4305459,126.9974359,37.4308558651016,126.997030288572,0.05,match,
